id_certificate_parents,id_certificate_partners,family_line,levenshtein_total_bride,levenshtein_max_bride,levenshtein_total_groom,levenshtein_max_groom,matched_names_bride,number_names_mother,number_names_bride,matched_names_groom,number_names_father,number_names_groom,year_diff
100418,51790,21,0,0,0,0,2,2,2,1,1,1,52
100418,98690,22,0,0,0,0,2,2,2,1,1,1,38
100419,16936,21,0,0,0,0,2,2,2,1,1,1,25
100419,52629,22,0,0,0,0,2,2,2,2,2,2,22
100420,29400,21,0,0,0,0,1,1,1,2,2,2,22
100420,53095,22,0,0,0,0,2,2,2,1,1,1,35
100421,92266,21,1,0,2,2,1,1,1,2,2,2,36
100421,90941,22,1,1,1,0,1,1,1,1,1,1,35
100422,4987,21,0,0,0,0,1,1,1,1,1,1,32
100422,45044,22,0,0,0,0,1,1,1,1,1,1,30
100424,93475,22,0,0,0,0,1,1,1,1,1,1,40
100427,95789,21,1,0,0,0,1,1,2,1,1,1,18
100428,65944,22,1,0,0,0,3,3,3,1,1,1,31
10043,42992,21,0,0,0,0,2,2,2,3,3,3,26
10043,17607,22,0,0,0,0,1,1,1,1,1,1,33
100430,11527,21,1,1,0,0,2,2,2,1,1,1,37
100432,86600,21,0,0,0,0,2,2,2,2,2,2,31
100432,39653,22,0,0,1,1,3,3,3,1,1,1,35
100433,66200,21,0,0,0,0,1,1,1,1,1,1,22
100433,86810,22,0,0,0,0,1,1,1,1,1,1,28
100434,96637,21,0,0,0,0,1,1,1,2,2,2,30
100434,62726,22,0,0,0,0,4,4,4,1,1,1,42
100435,38212,22,0,0,0,0,1,1,1,1,1,1,36
100437,100183,21,0,0,0,0,1,1,1,1,1,1,28
100437,42792,22,0,0,0,0,1,1,1,2,2,2,42
100438,32368,21,0,0,0,0,2,2,2,1,1,1,21
100439,41927,22,1,1,1,0,1,1,1,1,1,1,49
10044,32486,21,0,0,0,0,2,2,2,1,1,1,28
100440,26557,21,0,0,0,0,2,2,2,1,1,1,29
100440,60912,22,0,0,0,0,1,1,1,1,1,1,33
100441,20709,22,1,0,0,0,1,1,1,1,1,1,30
100443,11009,21,0,0,0,0,2,2,2,1,1,1,29
100444,48840,21,0,0,0,0,3,3,3,1,1,1,33
100445,8917,21,0,0,0,0,2,2,2,1,1,1,33
100446,6672,22,0,0,0,0,2,2,2,1,1,1,30
100447,29134,21,0,0,0,0,1,1,1,1,1,1,22
100450,53367,21,0,0,0,0,1,1,1,1,1,1,31
100451,5679,21,0,0,0,0,1,1,1,1,1,1,28
100451,39660,22,0,0,0,0,1,1,1,1,1,1,34
100452,59533,21,0,0,0,0,1,1,1,1,1,1,21
100454,56121,21,0,0,0,0,2,2,2,2,2,2,33
100456,18730,21,0,0,0,0,3,3,3,1,1,1,53
100457,6434,21,1,0,0,0,2,2,2,1,1,1,27
100457,80753,22,2,0,0,0,1,1,2,1,1,1,25
100459,4001,22,0,0,0,0,2,2,2,1,1,1,31
100460,62567,21,0,0,0,0,1,1,1,1,1,1,21
100461,43849,21,0,0,0,0,2,2,2,1,1,1,20
100461,34045,22,0,0,0,0,1,1,1,2,2,2,22
100462,95597,22,2,0,2,2,2,2,2,1,1,1,34
100463,49724,21,0,0,3,2,1,1,1,1,1,1,22
100463,25646,22,0,0,0,0,1,1,1,1,1,1,32
100464,52331,22,0,0,0,0,1,1,1,1,1,1,40
100465,29377,21,0,0,0,0,1,1,1,1,1,1,20
100465,46176,22,0,0,0,0,1,1,1,1,1,1,37
100467,84323,21,0,0,0,0,1,1,1,1,1,1,33
100467,32065,22,0,0,0,0,1,1,1,1,1,1,30
100468,13200,21,0,0,0,0,1,1,1,2,2,2,40
100468,58733,22,2,2,0,0,1,1,1,1,1,1,29
100470,51523,21,0,0,0,0,1,1,1,1,1,1,32
100470,65867,22,0,0,1,0,1,1,1,1,1,1,30
100472,59239,21,0,0,0,0,2,2,2,2,2,2,34
100472,16058,22,0,0,0,0,2,2,2,2,2,2,48
100474,36976,21,0,0,0,0,1,1,1,1,1,1,23
100474,66008,22,0,0,0,0,2,2,2,2,2,2,28
100475,99271,21,1,0,1,0,1,1,1,1,1,1,35
100476,39432,21,0,0,0,0,2,2,2,1,1,1,47
100477,23336,21,0,0,0,0,1,1,1,1,1,1,30
100477,60218,22,0,0,0,0,1,1,1,1,1,1,48
10048,70922,22,0,0,0,0,2,2,2,1,1,1,26
100482,79825,21,0,0,0,0,1,1,1,1,1,1,40
100482,52557,22,0,0,0,0,1,1,1,1,1,1,47
100485,731,21,0,0,0,0,2,2,2,1,1,1,34
100485,85358,21,0,0,0,0,2,2,2,1,1,1,34
100485,28209,22,1,1,0,0,3,3,3,2,2,2,35
100487,96184,21,0,0,0,0,1,1,1,1,1,1,30
100487,23041,22,0,0,0,0,1,1,1,1,1,1,43
100488,6527,21,0,0,0,0,1,1,1,1,1,1,40
100488,16571,22,0,0,0,0,1,1,1,1,1,1,32
100489,90512,21,0,0,0,0,2,2,2,1,1,1,25
10049,47870,21,0,0,0,0,2,2,2,2,2,2,35
10049,28714,22,0,0,0,0,1,1,1,1,1,1,33
100493,21246,21,0,0,0,0,1,1,1,1,1,1,33
100493,77470,22,0,0,0,0,1,1,1,1,1,1,31
100494,44860,21,0,0,0,0,1,1,1,1,1,1,24
100494,41194,22,0,0,0,0,1,1,1,1,1,1,26
100495,11160,22,0,0,0,0,1,1,1,1,1,1,30
100498,27336,21,0,0,0,0,1,1,1,1,1,1,32
100498,32435,22,1,1,0,0,2,2,2,2,2,2,35
100499,96947,22,0,0,0,0,1,1,1,1,1,1,37
1005,94482,21,0,0,0,0,1,1,1,2,2,2,30
1005,13253,22,0,0,0,0,1,1,1,1,1,1,29
100508,18331,21,0,0,1,1,1,1,1,3,3,3,25
100508,83077,22,0,0,0,0,2,2,2,3,3,3,34
100509,87390,21,0,0,0,0,2,2,2,2,2,2,44
100510,90580,21,0,0,0,0,1,1,1,1,1,1,34
100510,62516,22,0,0,0,0,1,1,2,1,1,1,35
100511,55892,21,0,0,0,0,1,1,1,1,1,1,64
100511,53200,22,0,0,0,0,2,2,2,1,1,1,59
100512,37977,22,0,0,0,0,1,1,1,1,1,1,31
100513,79234,21,0,0,0,0,1,1,1,1,1,1,20
100513,7981,22,0,0,0,0,1,1,1,2,2,2,21
100515,24055,21,0,0,0,0,1,1,1,1,1,1,29
100516,44840,21,0,0,0,0,1,1,1,2,2,2,25
100516,39084,22,0,0,0,0,2,2,2,1,1,1,29
100519,5679,21,0,0,0,0,1,1,1,1,1,1,26
10052,24372,22,0,0,0,0,1,1,1,2,2,2,30
100520,7284,21,0,0,0,0,1,1,1,1,1,1,28
100520,98102,22,0,0,0,0,1,1,1,1,1,1,40
100521,64642,22,0,0,0,0,1,1,1,1,1,1,32
100522,32994,22,0,0,0,0,1,1,1,2,2,2,31
100524,26203,21,0,0,0,0,2,2,2,1,1,1,54
100524,49639,22,1,0,0,0,1,1,1,1,1,1,33
100526,16216,21,0,0,0,0,1,1,1,1,1,1,70
100527,50931,21,0,0,0,0,1,1,1,1,1,1,40
100527,100668,22,0,0,0,0,2,2,2,1,1,1,27
100528,75093,21,0,0,0,0,2,2,2,1,1,1,31
100535,52314,21,0,0,0,0,1,1,1,1,1,1,30
100535,56335,22,0,0,0,0,1,1,1,1,1,1,38
100536,8034,21,0,0,0,0,1,1,1,1,1,1,48
100537,31410,21,0,0,0,0,1,1,1,1,1,1,36
100537,37319,22,0,0,0,0,1,1,1,1,1,1,33
100538,70730,22,1,0,0,0,1,1,1,1,1,1,38
10054,5565,21,0,0,0,0,2,2,2,2,2,2,32
100540,64588,22,0,0,0,0,1,1,1,2,2,2,44
100541,60574,21,1,1,0,0,3,3,3,1,1,1,22
100542,51373,22,0,0,0,0,2,2,2,2,2,2,34
100543,9973,21,0,0,0,0,1,1,1,1,1,1,25
100543,64236,22,0,0,0,0,1,1,1,1,1,1,29
100544,77427,22,3,2,0,0,1,1,1,1,1,1,44
100545,81924,21,0,0,0,0,1,1,1,1,1,1,34
100545,40083,22,0,0,0,0,1,1,1,1,1,1,25
100546,98409,21,0,0,0,0,1,1,1,1,1,1,28
100547,51850,21,0,0,2,1,1,1,1,1,1,1,24
100547,8091,22,0,0,0,0,1,1,1,1,1,1,27
100548,89569,21,0,0,0,0,1,1,1,1,1,1,41
100548,11934,22,0,0,0,0,3,3,3,2,2,2,44
10055,91397,21,0,0,0,0,1,1,1,1,1,1,67
10055,55118,22,0,0,0,0,1,1,1,1,1,1,72
100550,60827,21,0,0,0,0,1,1,1,1,1,1,32
100551,53570,21,0,0,0,0,2,2,2,1,1,1,29
100554,47285,22,0,0,0,0,2,2,2,1,1,1,27
100557,99093,21,0,0,0,0,1,1,1,1,1,1,29
100557,3207,22,0,0,0,0,1,1,1,1,1,1,32
100558,30391,21,0,0,0,0,2,2,2,1,1,1,27
100558,9179,22,0,0,0,0,1,1,1,1,1,1,40
100559,67520,21,0,0,0,0,1,1,1,1,1,1,33
10056,54001,21,0,0,0,0,1,1,1,1,1,1,33
10056,24487,22,1,1,0,0,1,1,1,2,2,2,28
100560,84237,22,1,0,0,0,2,2,2,1,1,1,29
100564,28538,21,0,0,0,0,1,1,1,1,1,1,43
100564,68760,22,0,0,0,0,1,1,1,1,1,1,41
100565,54856,21,0,0,0,0,1,1,1,1,1,1,34
100565,25266,22,0,0,0,0,2,2,2,2,2,2,23
100566,71755,22,0,0,0,0,1,1,1,2,2,2,38
100567,82150,21,0,0,0,0,1,1,1,1,1,1,26
100567,19099,22,0,0,0,0,1,1,1,1,1,1,29
100569,62357,21,0,0,0,0,1,1,1,1,1,1,28
100569,50360,22,0,0,0,0,1,1,1,1,1,1,37
10057,2513,21,0,0,0,0,1,1,1,1,1,1,25
10057,65969,22,0,0,0,0,1,1,1,1,1,1,24
100570,19026,22,0,0,0,0,1,1,1,1,1,1,17
100570,34849,22,0,0,0,0,1,1,1,1,1,1,37
100571,6094,22,0,0,0,0,1,1,1,1,1,1,40
100572,72308,21,0,0,2,2,2,2,2,1,1,1,24
100573,35391,21,0,0,0,0,1,1,1,1,1,1,42
100573,95905,22,0,0,0,0,2,2,2,1,1,1,33
100574,27365,21,0,0,0,0,1,1,1,1,1,1,39
100575,24953,21,0,0,0,0,2,2,2,1,1,1,34
100575,58763,22,0,0,0,0,3,3,3,1,1,1,33
10058,65234,21,0,0,0,0,1,1,1,1,1,1,28
100580,45687,21,0,0,0,0,1,1,1,1,1,1,38
100581,54249,22,0,0,0,0,1,1,1,1,1,1,54
100582,67518,21,0,0,0,0,2,2,2,1,1,1,34
100583,87507,21,0,0,0,0,2,2,2,1,1,1,30
100583,20756,22,0,0,0,0,1,1,1,2,2,2,38
100584,7035,22,0,0,0,0,1,1,1,1,1,1,39
100585,43494,22,0,0,0,0,1,1,1,2,2,2,45
100587,94927,22,0,0,0,0,1,1,1,1,1,1,36
100588,14892,21,0,0,0,0,1,1,1,1,1,1,25
100589,58458,22,0,0,0,0,3,3,3,2,2,2,26
10059,7872,21,0,0,0,0,1,1,1,1,1,1,37
100590,65799,21,0,0,0,0,2,2,2,2,2,2,48
100590,93819,22,0,0,1,0,1,1,1,1,1,1,35
100592,61118,22,2,0,0,0,1,1,1,1,1,1,29
100593,2394,21,0,0,0,0,1,1,1,1,1,1,30
100593,83562,22,0,0,0,0,2,2,2,1,1,1,33
100595,99462,22,0,0,0,0,1,1,1,1,1,1,39
100598,86961,21,0,0,0,0,1,1,1,1,1,1,27
100599,60172,22,0,0,0,0,1,1,1,1,1,1,38
10060,51926,21,0,0,0,0,2,2,2,2,2,2,33
10060,74780,22,0,0,0,0,1,1,1,1,1,1,35
100601,39009,21,0,0,0,0,1,1,1,1,1,1,39
100601,95252,22,1,1,0,0,1,1,1,1,1,1,39
100602,73577,21,0,0,0,0,1,1,1,2,2,2,24
100602,32833,22,0,0,0,0,1,1,1,1,1,1,22
100604,39923,21,0,0,0,0,3,3,3,1,1,1,32
100604,45371,22,0,0,1,1,1,1,1,2,2,2,34
100605,90477,21,0,0,0,0,2,2,2,1,1,1,28
100606,4853,21,0,0,0,0,2,2,2,1,1,1,28
100607,62999,21,0,0,0,0,1,1,1,1,1,1,34
100608,21383,21,0,0,0,0,1,1,1,1,1,1,34
100608,11379,22,0,0,0,0,2,2,2,1,1,1,25
10061,87641,21,0,0,0,0,1,1,1,2,2,2,27
10061,46202,22,0,0,0,0,2,2,2,1,1,1,29
100611,42337,21,0,0,0,0,2,2,2,2,2,2,23
100612,41900,21,0,0,0,0,1,1,1,1,1,1,47
100612,18353,22,1,1,0,0,1,1,1,1,1,1,40
100613,44834,22,0,0,0,0,1,1,1,1,1,1,35
100614,37234,21,0,0,0,0,1,1,1,1,1,1,37
100616,64580,21,0,0,0,0,1,1,1,2,2,2,28
100616,42551,22,0,0,0,0,1,1,1,1,1,1,25
100618,24743,22,0,0,0,0,1,1,1,2,2,2,33
100619,80866,21,0,0,0,0,2,2,2,1,1,1,31
100620,74547,21,0,0,2,2,1,1,1,2,2,2,22
100620,45220,22,0,0,0,0,1,1,1,1,1,1,31
100621,24909,21,0,0,0,0,1,1,1,1,1,1,24
100621,826,22,0,0,0,0,2,2,2,2,2,2,27
100627,1840,21,0,0,1,1,1,1,1,1,1,1,32
100627,84678,22,1,0,2,0,1,1,1,1,1,1,46
100628,46240,21,0,0,0,0,1,1,1,2,2,2,21
100628,26657,22,0,0,0,0,2,2,2,1,1,1,28
100630,46398,21,0,0,0,0,1,1,1,2,2,2,33
100630,814,22,2,0,0,0,1,1,1,2,2,2,27
100631,35348,21,0,0,0,0,1,1,1,1,1,1,33
100632,22964,21,0,0,0,0,1,1,1,1,1,1,38
100632,5113,22,0,0,0,0,1,1,1,1,1,1,37
100633,23372,22,0,0,0,0,3,3,3,1,1,1,56
100635,8083,21,0,0,0,0,4,4,4,1,1,1,38
100635,85860,21,2,0,0,0,1,4,1,1,1,1,94
100635,35769,22,0,0,0,0,1,1,1,1,1,1,31
100636,68473,21,0,0,0,0,1,1,1,1,1,1,37
100636,91014,22,0,0,0,0,1,1,1,1,1,1,27
100639,77452,21,0,0,0,0,1,1,1,2,2,2,29
100640,91222,21,2,0,0,0,1,1,1,1,1,1,27
100643,12515,21,0,0,0,0,2,2,2,1,1,1,34
100643,1083,22,0,0,0,0,3,3,3,1,1,1,28
100644,61933,21,0,0,1,0,1,1,1,1,1,1,42
100644,37623,22,1,1,0,0,1,1,1,1,1,1,56
100646,21147,21,0,0,0,0,1,1,1,1,1,1,24
100646,48368,22,0,0,0,0,1,1,1,1,1,1,24
100647,95307,21,0,0,0,0,2,2,3,1,1,1,44
100647,37882,22,0,0,0,0,2,2,2,1,1,1,29
100649,55866,21,0,0,0,0,1,1,1,2,2,2,26
100649,63792,22,2,1,0,0,2,2,2,2,2,2,30
10065,58203,21,0,0,0,0,2,2,2,1,1,1,30
100650,8190,21,0,0,0,0,2,2,2,1,1,1,32
100651,71707,22,0,0,1,0,1,1,1,1,1,1,46
100652,3761,21,0,0,0,0,1,1,1,1,1,1,36
100652,1479,22,0,0,0,0,1,1,1,1,1,1,24
100653,29847,22,1,1,0,0,3,3,3,1,1,1,42
100654,60926,22,0,0,2,2,1,1,1,1,1,1,47
100656,60742,21,0,0,0,0,1,1,1,1,1,1,46
100657,77529,22,0,0,1,1,2,2,2,2,2,2,36
100658,38656,21,0,0,0,0,1,1,1,1,1,1,27
10066,81268,22,0,0,0,0,2,2,2,1,1,1,35
100661,57677,22,0,0,0,0,1,1,1,2,2,2,27
100663,62062,21,0,0,0,0,1,1,1,1,1,1,28
100663,32092,22,0,0,0,0,1,1,1,1,1,1,26
100665,63396,21,0,0,0,0,1,1,1,1,1,1,33
100665,92854,21,0,0,0,0,1,1,1,1,1,2,38
100666,20071,21,0,0,0,0,1,1,1,1,1,1,29
100667,65782,21,0,0,0,0,2,2,2,2,2,2,23
100667,42518,22,0,0,0,0,1,1,1,1,1,1,32
100669,6254,22,0,0,0,0,1,1,1,1,1,1,25
10067,43867,21,0,0,0,0,1,1,1,1,1,1,27
10067,97401,22,0,0,0,0,2,2,2,1,1,1,26
100670,98195,21,0,0,0,0,1,1,1,2,2,2,26
100670,44176,22,0,0,0,0,1,1,1,1,1,1,37
100674,71953,21,0,0,0,0,1,1,1,1,1,1,57
100675,13273,21,0,0,0,0,1,1,1,1,1,1,23
100675,51395,22,0,0,0,0,1,1,1,1,1,1,30
100676,2146,21,0,0,0,0,1,1,1,2,2,2,25
100676,94867,22,0,0,0,0,1,1,1,1,1,1,30
100677,27962,21,0,0,0,0,1,1,1,1,1,1,41
100678,74437,21,0,0,0,0,1,1,1,2,2,2,42
100678,39752,22,0,0,0,0,1,1,1,1,1,1,40
100681,45897,21,0,0,0,0,2,2,2,1,1,1,33
100681,38840,22,0,0,0,0,2,2,2,1,1,1,36
100682,11984,21,0,0,0,0,1,1,1,2,2,2,60
100684,44389,22,0,0,0,0,1,1,1,2,2,2,26
100686,99546,21,1,0,0,0,1,1,1,2,2,2,36
100686,59130,22,0,0,2,2,1,1,1,1,1,1,27
100687,2575,21,0,0,2,0,1,1,1,1,1,1,50
100687,96672,22,0,0,0,0,1,1,1,1,1,1,26
100688,80255,21,0,0,0,0,1,1,1,1,1,1,29
100688,38839,22,1,0,1,1,2,2,2,1,1,1,33
10069,45939,22,0,0,0,0,1,1,1,2,2,2,36
100690,36361,21,0,0,0,0,1,1,1,1,1,1,32
100690,60192,22,0,0,0,0,1,1,1,1,1,1,32
100693,83422,21,0,0,1,0,1,1,1,1,1,1,28
100694,14423,21,0,0,0,0,2,2,2,2,2,2,38
100694,95632,22,2,0,0,0,1,1,1,1,1,1,35
100694,26498,22,2,0,0,0,1,1,1,1,1,1,35
100695,38892,21,0,0,0,0,1,1,1,1,1,1,26
100695,56590,22,0,0,0,0,2,2,2,1,1,1,33
100696,23772,22,0,0,0,0,1,1,1,2,2,2,29
100697,49978,21,0,0,0,0,1,1,1,1,1,1,36
100697,96391,22,0,0,0,0,2,2,2,1,1,1,27
100699,70844,21,0,0,0,0,1,1,1,1,1,1,41
100699,36357,22,0,0,1,0,2,2,2,1,1,1,26
1007,84272,22,0,0,0,0,1,1,1,2,2,2,31
10070,71463,21,0,0,0,0,1,1,1,1,1,1,28
100700,83965,21,0,0,0,0,1,1,1,1,1,1,44
100701,2838,21,0,0,0,0,1,1,1,1,1,1,38
100702,85525,21,2,1,0,0,1,1,1,2,2,2,41
100702,65868,22,0,0,0,0,1,1,1,2,2,2,46
100703,57986,21,0,0,0,0,2,2,2,2,2,2,39
100703,66748,22,0,0,0,0,2,2,2,1,1,1,27
100704,4654,21,0,0,0,0,1,1,1,1,1,1,39
100704,94845,22,0,0,0,0,1,1,1,1,1,1,46
100707,1657,21,0,0,0,0,2,3,3,1,1,1,28
100708,63072,22,0,0,3,2,2,2,2,2,2,2,29
10071,8477,21,0,0,1,1,1,1,1,1,1,1,39
10071,73116,22,0,0,0,0,1,1,1,1,1,1,24
100712,58002,21,0,0,0,0,1,1,1,1,1,1,47
100712,85111,22,0,0,0,0,1,1,1,2,2,2,41
100713,69137,21,0,0,0,0,1,1,1,1,1,1,27
100713,28633,22,0,0,0,0,2,2,2,1,1,1,43
100714,69200,22,0,0,0,0,1,1,1,1,1,1,29
100716,40565,21,0,0,0,0,2,2,2,2,2,2,33
100718,21409,22,0,0,0,0,1,1,1,1,1,1,30
100719,8985,21,1,0,1,0,1,1,1,1,1,1,34
100719,16796,22,2,2,0,0,1,1,1,1,1,1,38
100721,77290,21,0,0,0,0,2,2,2,2,2,2,44
100722,100590,22,0,0,0,0,1,1,1,1,1,1,34
100723,2479,21,0,0,1,1,2,2,2,1,1,1,37
100723,41210,22,0,0,0,0,1,1,1,1,1,1,34
100725,66187,21,1,0,0,0,1,1,1,1,1,1,31
100728,25091,21,0,0,0,0,1,1,1,1,1,1,39
100729,20655,22,0,0,0,0,1,1,1,1,1,1,47
100730,60980,21,0,0,0,0,1,1,1,1,1,1,35
100730,73877,22,0,0,0,0,1,1,1,1,1,1,33
100731,13045,21,0,0,0,0,1,1,1,1,1,1,23
100731,34544,22,0,0,0,0,1,1,1,1,1,1,28
100732,66768,22,0,0,0,0,2,2,2,1,1,1,28
100733,42461,21,0,0,0,0,2,2,2,1,1,1,33
100733,43853,22,0,0,0,0,1,1,1,1,1,1,36
100734,12218,22,0,0,0,0,1,1,1,1,1,1,43
100735,48441,21,0,0,0,0,1,1,1,1,1,1,38
100735,50805,22,0,0,0,0,1,1,1,1,1,1,24
100739,86589,21,0,0,0,0,1,1,1,1,1,1,40
100739,22973,22,0,0,0,0,1,1,1,2,2,2,53
100740,95388,21,1,0,0,0,1,1,1,1,1,1,24
100740,99770,22,0,0,0,0,1,1,1,1,1,1,25
100741,82089,21,0,0,0,0,2,2,2,1,1,1,30
100741,46856,22,0,0,0,0,2,2,2,1,1,1,27
100742,11041,22,0,0,2,0,1,1,1,1,1,1,33
100743,72860,21,0,0,0,0,2,2,2,1,1,1,25
100743,88278,22,0,0,0,0,1,1,1,1,1,1,47
100744,69142,21,0,0,0,0,3,3,3,1,1,1,31
100745,47486,21,0,0,0,0,1,1,1,2,2,2,32
100747,64346,21,0,0,0,0,1,1,1,1,1,1,40
100747,19762,22,0,0,0,0,1,1,1,1,1,1,35
100748,47886,21,0,0,0,0,1,1,1,1,1,1,32
100748,30801,22,0,0,0,0,1,1,1,1,1,1,32
10075,64599,21,0,0,0,0,1,1,1,1,1,1,27
10075,98732,22,0,0,0,0,1,1,1,1,1,1,26
100750,66325,21,0,0,0,0,1,1,1,1,1,1,34
100751,74139,21,0,0,0,0,1,1,1,1,1,1,44
100751,26535,22,0,0,0,0,1,1,1,1,1,1,25
100752,93180,22,0,0,0,0,2,2,2,1,1,1,40
100754,57619,21,0,0,1,1,1,1,1,3,3,3,54
100754,27493,22,0,0,0,0,2,2,2,2,2,2,56
100755,47500,21,0,0,0,0,1,1,1,3,3,3,37
100755,13714,22,0,0,0,0,1,1,1,1,1,1,24
100756,51,21,1,0,0,0,1,1,1,1,1,1,43
100757,53298,21,0,0,0,0,1,1,1,1,1,1,34
100758,15498,21,0,0,2,1,1,1,2,1,1,1,29
100758,77134,22,0,0,0,0,1,1,1,1,1,1,27
100759,92246,21,0,0,0,0,1,1,1,1,1,1,26
100759,64273,22,0,0,0,0,2,2,2,2,2,2,36
10076,55490,22,0,0,0,0,1,1,1,1,1,1,30
100760,23247,21,0,0,0,0,1,1,1,1,1,1,24
100760,75351,22,0,0,0,0,1,1,1,1,1,1,26
100761,20847,22,0,0,0,0,1,1,1,1,1,1,35
100764,5694,21,0,0,0,0,1,1,1,2,2,2,26
100765,93628,22,0,0,0,0,2,2,2,1,1,1,34
100767,22455,21,0,0,0,0,1,1,1,1,1,1,32
100767,26292,22,0,0,0,0,2,2,2,1,1,1,37
100768,72603,21,0,0,0,0,2,2,2,1,1,1,29
100768,97127,22,0,0,0,0,1,1,1,1,1,1,41
100769,49899,22,0,0,0,0,1,1,2,2,2,2,27
100770,4191,21,0,0,1,0,1,1,1,1,1,1,38
100771,54390,21,0,0,0,0,2,2,2,2,2,2,29
100773,76305,22,2,0,0,0,1,1,1,1,1,1,22
100774,75094,21,0,0,0,0,1,1,1,1,1,1,27
100774,67634,22,0,0,1,0,1,1,1,1,1,1,35
100776,86509,21,0,0,0,0,1,1,1,1,1,1,25
100776,100323,22,0,0,0,0,3,3,3,1,1,1,42
100777,72113,21,0,0,0,0,1,1,1,1,1,1,24
100777,31762,22,0,0,0,0,1,1,1,2,2,2,29
100779,56788,21,0,0,0,0,1,1,1,1,1,1,30
100779,23089,21,0,0,0,0,1,1,1,1,1,1,30
10078,86249,21,0,0,0,0,1,1,1,1,1,1,20
100781,78290,21,0,0,0,0,2,2,2,3,3,3,26
100781,34405,22,0,0,0,0,2,2,2,1,1,1,24
100783,96718,21,0,0,0,0,2,2,2,1,1,1,30
100783,52233,22,0,0,0,0,2,2,2,1,1,1,23
100785,49491,21,1,0,0,0,1,1,2,1,1,1,31
100786,38450,21,0,0,0,0,2,2,2,2,2,2,47
10079,73185,21,0,0,0,0,1,1,1,1,1,1,37
100790,34511,21,0,0,0,0,1,1,1,2,2,2,47
100790,13904,22,1,1,0,0,2,2,2,1,1,1,40
100791,84939,22,0,0,0,0,1,1,1,1,1,1,43
100794,82476,22,0,0,0,0,1,1,1,1,1,1,36
100795,22809,21,0,0,3,1,2,2,2,2,2,2,33
100795,12192,22,0,0,0,0,1,1,1,1,1,1,41
100798,25020,21,0,0,0,0,1,1,1,1,1,1,41
100799,80769,22,0,0,0,0,1,1,1,1,1,1,37
10080,97306,21,0,0,0,0,1,1,1,1,1,1,39
100800,75936,21,0,0,0,0,1,1,1,1,1,1,48
100801,38313,21,0,0,0,0,1,1,1,1,1,1,28
100803,93908,22,0,0,1,1,2,2,2,2,2,2,22
100804,100371,22,0,0,0,0,2,2,2,2,2,2,43
100805,92300,21,0,0,0,0,1,1,1,1,1,1,35
100805,87294,22,0,0,0,0,2,2,2,1,1,1,25
100806,31874,21,0,0,0,0,3,3,3,1,1,1,24
100807,69567,21,0,0,0,0,1,1,1,2,2,2,27
100808,52150,21,0,0,2,2,1,1,1,2,2,2,29
100808,25250,22,0,0,0,0,1,1,1,1,1,1,31
100810,27392,21,0,0,0,0,1,1,1,1,1,1,34
100811,98799,21,0,0,0,0,2,2,2,2,2,2,39
100813,56788,21,0,0,0,0,1,1,1,1,1,1,35
100813,23089,21,0,0,0,0,1,1,1,1,1,1,35
100813,99923,22,1,0,1,1,2,2,2,1,1,1,40
100814,57090,21,0,0,0,0,2,2,2,1,1,1,30
100814,46269,22,0,0,0,0,1,1,1,1,1,1,34
100815,17496,21,1,1,0,0,1,1,1,1,1,1,46
100815,39022,22,0,0,1,1,1,1,1,3,3,3,33
100816,53709,21,1,0,0,0,1,1,4,1,1,1,69
100816,57190,22,0,0,0,0,1,1,1,1,1,1,74
100820,50452,21,0,0,0,0,1,1,1,3,3,3,31
100820,79832,22,0,0,0,0,1,1,1,1,1,1,34
100824,79437,22,0,0,0,0,1,1,1,2,2,2,30
100825,41548,21,0,0,0,0,2,2,2,1,1,1,25
100825,43155,22,1,0,0,0,2,2,2,1,1,1,37
100826,8575,21,0,0,0,0,1,1,1,1,1,1,30
100826,48744,22,0,0,2,1,2,2,2,2,3,2,29
100827,44936,22,0,0,0,0,2,2,2,2,2,2,28
100828,50480,22,0,0,0,0,2,2,2,2,2,2,26
100829,23180,21,0,0,0,0,3,3,3,2,2,2,32
100829,85643,22,0,0,0,0,2,2,2,1,1,1,38
10083,31319,21,0,0,0,0,1,1,1,1,1,1,30
100831,52659,21,0,0,0,0,1,1,1,1,1,1,35
100831,97005,22,0,0,0,0,2,2,2,1,1,1,28
100833,26286,22,0,0,0,0,1,1,1,1,1,1,42
100835,44113,21,0,0,1,0,1,1,1,1,1,1,37
100837,52441,21,1,0,0,0,1,1,1,1,1,1,32
100839,86623,22,1,1,0,0,2,2,2,1,1,1,43
10084,93961,21,0,0,1,1,1,1,1,3,3,3,35
10084,44500,22,0,0,0,0,1,1,1,2,2,2,33
100841,45024,22,0,0,0,0,2,2,2,1,1,1,35
100842,38739,21,0,0,0,0,2,2,2,2,2,2,27
100842,24109,22,1,0,0,0,2,2,2,2,2,2,35
100845,74811,21,0,0,0,0,1,1,1,1,1,1,24
100846,47552,21,0,0,0,0,2,2,2,1,1,1,26
100847,25262,21,0,0,0,0,1,1,1,2,2,2,34
100849,98922,22,0,0,0,0,2,2,2,1,1,1,32
10085,82485,21,1,0,1,1,3,3,3,2,2,2,28
10085,53880,22,0,0,0,0,1,1,1,1,1,1,36
100850,81315,22,0,0,0,0,1,1,1,1,1,1,36
100851,13852,22,2,1,0,0,1,1,1,1,1,1,30
100852,90053,21,1,0,2,2,1,1,1,3,3,3,28
