"type";"man_id";"woman_id";"child_id";"exception"
3;95728;95729;95727.0;"'NoneType' object is not subscriptable"
3;96046;96047;96045.0;"'NoneType' object is not subscriptable"
2;96133;96134;96132.0;"'NoneType' object is not subscriptable"
3;96136;96137;96135.0;"'NoneType' object is not subscriptable"
2;96691;96692;96690.0;"'NoneType' object is not subscriptable"
3;96694;96695;96693.0;"'NoneType' object is not subscriptable"
3;97114;97115;97113.0;"'NoneType' object is not subscriptable"
2;97225;97226;97224.0;"'NoneType' object is not subscriptable"
3;97336;97337;97335.0;"'NoneType' object is not subscriptable"
2;97543;97544;97542.0;"'NoneType' object is not subscriptable"
2;97711;97712;97710.0;"'NoneType' object is not subscriptable"
3;97936;97937;97935.0;"'NoneType' object is not subscriptable"
2;98209;98210;98208.0;"'NoneType' object is not subscriptable"
3;98242;98243;98241.0;"'NoneType' object is not subscriptable"
2;98641;98642;98640.0;"'NoneType' object is not subscriptable"
3;99628;99629;99627.0;"'NoneType' object is not subscriptable"
3;99970;99971;99969.0;"'NoneType' object is not subscriptable"
2;100561;100562;100560.0;"'NoneType' object is not subscriptable"
2;100765;100766;100764.0;"'NoneType' object is not subscriptable"
3;100870;100871;100869.0;"'NoneType' object is not subscriptable"
3;101014;101015;101013.0;"'NoneType' object is not subscriptable"
2;101071;101072;101070.0;"'NoneType' object is not subscriptable"
3;101200;101201;101199.0;"'NoneType' object is not subscriptable"
2;101215;101216;101214.0;"'NoneType' object is not subscriptable"
1;101406;101409;"";"'NoneType' object is not subscriptable"
2;101407;101408;101406.0;"'NoneType' object is not subscriptable"
3;101410;101411;101409.0;"'NoneType' object is not subscriptable"
3;101614;101615;101613.0;"'NoneType' object is not subscriptable"
2;101953;101954;101952.0;"'NoneType' object is not subscriptable"
3;101968;101969;101967.0;"'NoneType' object is not subscriptable"
3;102334;102335;102333.0;"'NoneType' object is not subscriptable"
2;102643;102644;102642.0;"'NoneType' object is not subscriptable"
2;102943;102944;102942.0;"'NoneType' object is not subscriptable"
2;103375;103376;103374.0;"'NoneType' object is not subscriptable"
3;103390;103391;103389.0;"'NoneType' object is not subscriptable"
2;103483;103484;103482.0;"'NoneType' object is not subscriptable"
3;103486;103487;103485.0;"'NoneType' object is not subscriptable"
3;103858;103859;103857.0;"'NoneType' object is not subscriptable"
1;104112;104115;"";"'NoneType' object is not subscriptable"
2;104113;104114;104112.0;"'NoneType' object is not subscriptable"
3;104434;104435;104433.0;"'NoneType' object is not subscriptable"
3;104650;104651;104649.0;"'NoneType' object is not subscriptable"
2;104923;104924;104922.0;"'NoneType' object is not subscriptable"
2;104929;104930;104928.0;"'NoneType' object is not subscriptable"
3;104932;104933;104931.0;"'NoneType' object is not subscriptable"
3;105256;105257;105255.0;"'NoneType' object is not subscriptable"
2;105295;105296;105294.0;"'NoneType' object is not subscriptable"
3;105298;105299;105297.0;"'NoneType' object is not subscriptable"
2;105463;105464;105462.0;"'NoneType' object is not subscriptable"
1;105702;105705;"";"'NoneType' object is not subscriptable"
2;105703;105704;105702.0;"'NoneType' object is not subscriptable"
3;105706;105707;105705.0;"'NoneType' object is not subscriptable"
2;105727;105728;105726.0;"'NoneType' object is not subscriptable"
3;105730;105731;105729.0;"'NoneType' object is not subscriptable"
2;105997;105998;105996.0;"'NoneType' object is not subscriptable"
2;106459;106460;106458.0;"'NoneType' object is not subscriptable"
2;106561;106562;106560.0;"'NoneType' object is not subscriptable"
3;106606;106607;106605.0;"'NoneType' object is not subscriptable"
3;107032;107033;107031.0;"'NoneType' object is not subscriptable"
2;107173;107174;107172.0;"'NoneType' object is not subscriptable"
2;107251;107252;107250.0;"'NoneType' object is not subscriptable"
2;107287;107288;107286.0;"'NoneType' object is not subscriptable"
2;107323;107324;107322.0;"'NoneType' object is not subscriptable"
3;107326;107327;107325.0;"'NoneType' object is not subscriptable"
3;107434;107435;107433.0;"'NoneType' object is not subscriptable"
2;107635;107636;107634.0;"'NoneType' object is not subscriptable"
3;107638;107639;107637.0;"'NoneType' object is not subscriptable"
2;107659;107660;107658.0;"'NoneType' object is not subscriptable"
2;108289;108290;108288.0;"'NoneType' object is not subscriptable"
2;108313;108314;108312.0;"'NoneType' object is not subscriptable"
3;108526;108527;108525.0;"'NoneType' object is not subscriptable"
2;109171;109172;109170.0;"'NoneType' object is not subscriptable"
3;109336;109337;109335.0;"'NoneType' object is not subscriptable"
2;109519;109520;109518.0;"'NoneType' object is not subscriptable"
3;109612;109613;109611.0;"'NoneType' object is not subscriptable"
3;110038;110039;110037.0;"'NoneType' object is not subscriptable"
3;110332;110333;110331.0;"'NoneType' object is not subscriptable"
2;110347;110348;110346.0;"'NoneType' object is not subscriptable"
3;110350;110351;110349.0;"'NoneType' object is not subscriptable"
3;110848;110849;110847.0;"'NoneType' object is not subscriptable"
3;111034;111035;111033.0;"'NoneType' object is not subscriptable"
2;111625;111626;111624.0;"'NoneType' object is not subscriptable"
3;111628;111629;111627.0;"'NoneType' object is not subscriptable"
2;111895;111896;111894.0;"'NoneType' object is not subscriptable"
3;111898;111899;111897.0;"'NoneType' object is not subscriptable"
2;112129;112130;112128.0;"'NoneType' object is not subscriptable"
3;112132;112133;112131.0;"'NoneType' object is not subscriptable"
2;112843;112844;112842.0;"'NoneType' object is not subscriptable"
3;112852;112853;112851.0;"'NoneType' object is not subscriptable"
3;113002;113003;113001.0;"'NoneType' object is not subscriptable"
2;113101;113102;113100.0;"'NoneType' object is not subscriptable"
3;113104;113105;113103.0;"'NoneType' object is not subscriptable"
3;113146;113147;113145.0;"'NoneType' object is not subscriptable"
2;113395;113396;113394.0;"'NoneType' object is not subscriptable"
2;113431;113432;113430.0;"'NoneType' object is not subscriptable"
3;113512;113513;113511.0;"'NoneType' object is not subscriptable"
3;113950;113951;113949.0;"'NoneType' object is not subscriptable"
2;114151;114152;114150.0;"'NoneType' object is not subscriptable"
3;114154;114155;114153.0;"'NoneType' object is not subscriptable"
2;114241;114242;114240.0;"'NoneType' object is not subscriptable"
2;114259;114260;114258.0;"'NoneType' object is not subscriptable"
2;114343;114344;114342.0;"'NoneType' object is not subscriptable"
3;114346;114347;114345.0;"'NoneType' object is not subscriptable"
2;114523;114524;114522.0;"'NoneType' object is not subscriptable"
2;115087;115088;115086.0;"'NoneType' object is not subscriptable"
2;115159;115160;115158.0;"'NoneType' object is not subscriptable"
3;115162;115163;115161.0;"'NoneType' object is not subscriptable"
2;115561;115562;115560.0;"'NoneType' object is not subscriptable"
3;115732;115733;115731.0;"'NoneType' object is not subscriptable"
2;115981;115982;115980.0;"'NoneType' object is not subscriptable"
2;116209;116210;116208.0;"'NoneType' object is not subscriptable"
3;116746;116747;116745.0;"'NoneType' object is not subscriptable"
2;116989;116990;116988.0;"'NoneType' object is not subscriptable"
3;116992;116993;116991.0;"'NoneType' object is not subscriptable"
2;117559;117560;117558.0;"'NoneType' object is not subscriptable"
2;118537;118538;118536.0;"'NoneType' object is not subscriptable"
3;118540;118541;118539.0;"'NoneType' object is not subscriptable"
3;119962;119963;119961.0;"'NoneType' object is not subscriptable"
2;120265;120266;120264.0;"'NoneType' object is not subscriptable"
2;120283;120284;120282.0;"'NoneType' object is not subscriptable"
3;120286;120287;120285.0;"'NoneType' object is not subscriptable"
3;120406;120407;120405.0;"'NoneType' object is not subscriptable"
2;120541;120542;120540.0;"'NoneType' object is not subscriptable"
2;120595;120596;120594.0;"'NoneType' object is not subscriptable"
2;120823;120824;120822.0;"'NoneType' object is not subscriptable"
3;120826;120827;120825.0;"'NoneType' object is not subscriptable"
3;121018;121019;121017.0;"'NoneType' object is not subscriptable"
3;121216;121217;121215.0;"'NoneType' object is not subscriptable"
3;121366;121367;121365.0;"'NoneType' object is not subscriptable"
3;122182;122183;122181.0;"'NoneType' object is not subscriptable"
2;122335;122336;122334.0;"'NoneType' object is not subscriptable"
3;122470;122471;122469.0;"'NoneType' object is not subscriptable"
3;122500;122501;122499.0;"string index out of range"
3;122950;122951;122949.0;"'NoneType' object is not subscriptable"
3;123040;123041;123039.0;"'NoneType' object is not subscriptable"
3;123142;123143;123141.0;"'NoneType' object is not subscriptable"
2;123343;123344;123342.0;"'NoneType' object is not subscriptable"
3;123346;123347;123345.0;"'NoneType' object is not subscriptable"
2;124099;124100;124098.0;"'NoneType' object is not subscriptable"
2;124507;124508;124506.0;"'NoneType' object is not subscriptable"
2;124837;124838;124836.0;"'NoneType' object is not subscriptable"
2;124927;124928;124926.0;"'NoneType' object is not subscriptable"
3;124930;124931;124929.0;"'NoneType' object is not subscriptable"
3;124936;124937;124935.0;"'NoneType' object is not subscriptable"
3;125230;125231;125229.0;"'NoneType' object is not subscriptable"
2;125437;125438;125436.0;"'NoneType' object is not subscriptable"
3;125446;125447;125445.0;"'NoneType' object is not subscriptable"
2;125527;125528;125526.0;"'NoneType' object is not subscriptable"
2;125587;125588;125586.0;"'NoneType' object is not subscriptable"
2;125803;125804;125802.0;"'NoneType' object is not subscriptable"
3;126088;126089;126087.0;"'NoneType' object is not subscriptable"
2;126205;126206;126204.0;"'NoneType' object is not subscriptable"
3;126208;126209;126207.0;"'NoneType' object is not subscriptable"
2;126325;126326;126324.0;"'NoneType' object is not subscriptable"
3;126328;126329;126327.0;"'NoneType' object is not subscriptable"
2;126523;126524;126522.0;"'NoneType' object is not subscriptable"
3;126526;126527;126525.0;"'NoneType' object is not subscriptable"
2;126661;126662;126660.0;"'NoneType' object is not subscriptable"
2;126673;126674;126672.0;"'NoneType' object is not subscriptable"
3;126940;126941;126939.0;"'NoneType' object is not subscriptable"
2;127123;127124;127122.0;"'NoneType' object is not subscriptable"
3;127126;127127;127125.0;"'NoneType' object is not subscriptable"
2;127267;127268;127266.0;"'NoneType' object is not subscriptable"
3;127366;127367;127365.0;"'NoneType' object is not subscriptable"
2;128137;128138;128136.0;"'NoneType' object is not subscriptable"
3;128404;128405;128403.0;"'NoneType' object is not subscriptable"
2;128479;128480;128478.0;"'NoneType' object is not subscriptable"
2;128509;128510;128508.0;"'NoneType' object is not subscriptable"
3;128512;128513;128511.0;"'NoneType' object is not subscriptable"
2;128965;128966;128964.0;"'NoneType' object is not subscriptable"
3;128968;128969;128967.0;"'NoneType' object is not subscriptable"
2;129529;129530;129528.0;"'NoneType' object is not subscriptable"
3;129568;129569;129567.0;"'NoneType' object is not subscriptable"
2;129799;129800;129798.0;"'NoneType' object is not subscriptable"
2;130123;130124;130122.0;"'NoneType' object is not subscriptable"
2;130129;130130;130128.0;"'NoneType' object is not subscriptable"
2;130153;130154;130152.0;"'NoneType' object is not subscriptable"
3;130354;130355;130353.0;"'NoneType' object is not subscriptable"
2;130477;130478;130476.0;"'NoneType' object is not subscriptable"
3;131002;131003;131001.0;"'NoneType' object is not subscriptable"
3;131164;131165;131163.0;"'NoneType' object is not subscriptable"
2;131389;131390;131388.0;"'NoneType' object is not subscriptable"
2;131683;131684;131682.0;"'NoneType' object is not subscriptable"
3;131992;131993;131991.0;"'NoneType' object is not subscriptable"
3;132244;132245;132243.0;"'NoneType' object is not subscriptable"
2;132547;132548;132546.0;"'NoneType' object is not subscriptable"
2;132955;132956;132954.0;"'NoneType' object is not subscriptable"
3;133132;133133;133131.0;"'NoneType' object is not subscriptable"
2;133879;133880;133878.0;"'NoneType' object is not subscriptable"
3;133882;133883;133881.0;"'NoneType' object is not subscriptable"
2;135073;135074;135072.0;"'NoneType' object is not subscriptable"
3;135244;135245;135243.0;"'NoneType' object is not subscriptable"
2;135301;135302;135300.0;"'NoneType' object is not subscriptable"
3;135304;135305;135303.0;"'NoneType' object is not subscriptable"
2;135319;135320;135318.0;"'NoneType' object is not subscriptable"
3;135322;135323;135321.0;"'NoneType' object is not subscriptable"
3;135448;135449;135447.0;"'NoneType' object is not subscriptable"
2;135865;135866;135864.0;"'NoneType' object is not subscriptable"
2;135901;135902;135900.0;"string index out of range"
2;135943;135944;135942.0;"'NoneType' object is not subscriptable"
3;136498;136499;136497.0;"'NoneType' object is not subscriptable"
2;136579;136580;136578.0;"'NoneType' object is not subscriptable"
2;136603;136604;136602.0;"'NoneType' object is not subscriptable"
2;136681;136682;136680.0;"'NoneType' object is not subscriptable"
3;136684;136685;136683.0;"'NoneType' object is not subscriptable"
3;136846;136847;136845.0;"'NoneType' object is not subscriptable"
3;136858;136859;136857.0;"'NoneType' object is not subscriptable"
3;137044;137045;137043.0;"'NoneType' object is not subscriptable"
2;137233;137234;137232.0;"'NoneType' object is not subscriptable"
2;137299;137300;137298.0;"'NoneType' object is not subscriptable"
3;137302;137303;137301.0;"'NoneType' object is not subscriptable"
2;137419;137420;137418.0;"'NoneType' object is not subscriptable"
3;137422;137423;137421.0;"'NoneType' object is not subscriptable"
2;137983;137984;137982.0;"'NoneType' object is not subscriptable"
2;138487;138488;138486.0;"'NoneType' object is not subscriptable"
3;138844;138845;138843.0;"'NoneType' object is not subscriptable"
3;139912;139913;139911.0;"'NoneType' object is not subscriptable"
3;139918;139919;139917.0;"'NoneType' object is not subscriptable"
2;140191;140192;140190.0;"'NoneType' object is not subscriptable"
3;140194;140195;140193.0;"'NoneType' object is not subscriptable"
2;140299;140300;140298.0;"'NoneType' object is not subscriptable"
3;140302;140303;140301.0;"'NoneType' object is not subscriptable"
2;140305;140306;140304.0;"'NoneType' object is not subscriptable"
2;140551;140552;140550.0;"'NoneType' object is not subscriptable"
3;140668;140669;140667.0;"'NoneType' object is not subscriptable"
3;140842;140843;140841.0;"'NoneType' object is not subscriptable"
2;140947;140948;140946.0;"'NoneType' object is not subscriptable"
3;141100;141101;141099.0;"'NoneType' object is not subscriptable"
3;141388;141389;141387.0;"string index out of range"
3;141790;141791;141789.0;"'NoneType' object is not subscriptable"
3;141796;141797;141795.0;"'NoneType' object is not subscriptable"
2;141895;141896;141894.0;"'NoneType' object is not subscriptable"
2;142021;142022;142020.0;"'NoneType' object is not subscriptable"
3;142312;142313;142311.0;"'NoneType' object is not subscriptable"
2;142651;142652;142650.0;"'NoneType' object is not subscriptable"
2;142807;142808;142806.0;"'NoneType' object is not subscriptable"
2;142981;142982;142980.0;"'NoneType' object is not subscriptable"
1;143184;143187;"";"'NoneType' object is not subscriptable"
2;143185;143186;143184.0;"'NoneType' object is not subscriptable"
3;143188;143189;143187.0;"'NoneType' object is not subscriptable"
2;143221;143222;143220.0;"'NoneType' object is not subscriptable"
3;143248;143249;143247.0;"'NoneType' object is not subscriptable"
3;143350;143351;143349.0;"'NoneType' object is not subscriptable"
