"parents_id";"partners_id";"groom";"father";"bride";"mother";"distance";"length partners";"length parents";"years_between"
"e692f779-66f0-2329-3361-3ec699e09ab3";"f1c6f72f-0571-d1cb-1612-845ef008ef62";"4e6a2c37-cb8c-b3b9-2511-90fe5a90eae0";"a25f83f1-b79d-4e6a-daef-c4e81f90e5fd";"12417662-9f5b-2993-7bb3-1f68cb89fca2";"dfb62356-e72a-2ba4-55d2-e90bb48c7052";3;36;36;27
"e692f779-66f0-2329-3361-3ec699e09ab3";"5281e7c4-8cd4-293c-ae49-410b7b203bad";"4e6a2c37-cb8c-b3b9-2511-90fe5a90eae0";"15bdaa9b-f20e-6744-2e30-7be7ad0463ca";"12417662-9f5b-2993-7bb3-1f68cb89fca2";"7faea5c5-b394-48ee-4566-484f6b438ba3";3;36;36;25
"42f08553-0a60-3433-d66d-fe549ad9fa95";"16e86a5f-bf9f-7342-c654-6a3666856b34";"b5d6ddcb-a841-a183-6264-b24fe2fa69d2";"40518519-bc3d-03c9-6851-bca04bb779ed";"8e48c206-ada7-8b83-b64a-28f4f7bd34f4";"d0579cb1-7565-0326-5fa2-67f3bb9fb97b";3;35;35;17
"5cbaf4a2-04eb-48f2-568a-584687c2e780";"e4988d34-074f-72eb-ceb2-d60611b2326d";"fbbae389-6f29-3619-c7d9-2d3496cbb4e4";"ccb91fe5-7184-498c-9880-ad90f3b98194";"1b1c7bff-c4e3-91d0-1229-5fb21889fb97";"6dc46417-4e43-f5b4-3348-48ff76516fee";3;32;29;22
"5db120ba-b201-5cbb-60d1-cd97ec669e46";"4688bce4-c80e-3a4b-92fd-811eb6a3d5eb";"29adfc9e-e351-5867-fac7-679213a42200";"8b48993f-34bf-f956-8b62-cce1a4957272";"110e3735-6152-c93d-e491-9966484fbb75";"bb22e928-215b-6a8f-f8ac-36ee11cb12ba";1;27;27;18
"18f5301a-e05d-df78-b1ce-11c909bf5c71";"2ddad095-7edf-0f1c-09ff-80e0629e5525";"61e14200-b95a-dff7-9006-630983c0c0aa";"5b1188e8-7418-5d27-614a-5dc769cfa3d0";"fc109e4e-e6e9-7df3-175d-8b5146385a57";"13e86906-0721-fb9d-22ce-935ba4d8285d";3;26;23;22
"1c75eb11-ff32-46e4-e875-9b005570aa38";"cedd4e12-8faf-cd73-bea5-754502dd8235";"28a65b0a-f2f0-4e26-baa4-95f174680095";"13555714-6db8-47be-32f1-6eaac9220438";"234e977d-349b-b6c2-f23a-5b40f0ab4380";"b8bb77d0-d447-4d70-c584-49902a783e14";3;34;32;35
"37a0b5bb-59e8-d82d-1b71-db3c1258cd17";"8d422d03-5860-f91a-9845-6a8ff65ed0d7";"984399f5-8e5b-eb64-a801-7803e5632ffa";"2b0678ff-a5ce-ffb3-0a53-f0b6824ce009";"5ffd7537-d98c-3888-029e-f48b28b6dc59";"a8c5fff4-d17b-3d4c-d0aa-7bd079aabc4a";3;36;37;33
"5aae561b-7f65-751b-79c1-e06740372c96";"4c0c5a71-10df-da2a-4165-0d90367effef";"f2f32a84-5499-1dd0-cc46-e8d0b14cbd3f";"2ee9fdd6-a3d9-3aec-50ff-8508df998949";"729e8230-4c63-79ee-e4f9-7165bffa3d58";"fd083d97-a96c-c8df-cb40-bc9b18897ed7";3;29;28;32
"effdc544-647a-f217-2e93-c5bab1e3c658";"ef85ccfa-cc11-38a6-b443-3cb8de78296a";"5e7ca5c5-a57f-f705-cc97-71fe7b37c16f";"fbfda40d-67b6-6c49-6386-10ff8ef74306";"0d10012d-12e5-15e0-ae9c-b6df3fda41f2";"d1a34d35-e4b5-3990-fb94-f8a89db5b5d7";3;31;30;20
"a8d460db-3289-e6f8-8c55-2cbab04ea806";"21d0afae-c487-ec25-424d-445582395ca9";"bfb05eff-2046-ab1a-1e2b-3f5cd33f067e";"5364660b-26e4-7b99-dee0-e7737477ded6";"cc38982d-429d-2d1e-f908-d88924646763";"ef4a1a68-ac7f-86dc-a5d5-df1c9e314350";0;35;35;40
"a8d460db-3289-e6f8-8c55-2cbab04ea806";"6c68eb55-545b-fe40-ea7f-3c1a6de9410b";"bfb05eff-2046-ab1a-1e2b-3f5cd33f067e";"c6f742f0-a03e-fb7e-1ff3-65755b1f7ab3";"cc38982d-429d-2d1e-f908-d88924646763";"0b81ab59-68ad-bbd7-5ce1-0fcbe947f32a";0;35;35;23
"a4148515-2252-a72e-44a6-b02b2072945a";"d3cc26ce-6f0a-b0c3-0df8-9b84418b119c";"6fd3f513-1677-0cf1-5c5b-767e2d863852";"95ee35ea-fa9e-71ca-1ff6-95a56d9a7fe3";"687ce88f-9a8c-b211-19b1-e841b7a105c1";"6fd6fb67-3bb2-84e0-f2f3-1391d371c910";3;27;29;17
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"39073b89-4836-3387-a9f8-3b8c7b7f04ae";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"31dfc4b1-588d-5809-dc0f-86e7e3cef4df";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"c877b683-143b-68a7-adc4-5f33b90e934f";0;44;44;39
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"54d767f2-4100-434f-d891-5644c66320ad";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"b7e9792c-1840-dae6-da50-f242d3b70a77";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"fcfa5792-a041-d0a0-562a-9f25512eb323";0;44;44;38
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"3af069b4-0292-ef24-a2f9-ef86d7650def";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"b11ac5a2-39f8-de4e-22ae-25b725a7dafa";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"db0bc999-2d8f-0b19-6322-20eb14806202";0;44;44;34
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"25ba9af7-39f7-7b34-b03f-557b9ac12740";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"f713b238-6622-fbde-6d03-43195abd025d";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"448cf066-1d9f-2422-eda8-9bcebce1df8c";0;44;44;33
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"3fb23e42-e4d0-8b4e-2010-4e563f8fc07b";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"3b4fea10-fca6-ed22-7400-67ca2df4a669";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"03cf25a5-9871-ffe5-1211-bcf350d01a74";0;44;44;31
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"8e446c98-7886-04da-2762-af2438f54c01";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"c40fd58b-6ad2-960d-a950-3fe2d37eb140";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"7d3d9a3a-90f6-b3a5-13c8-d4aa56ed80e0";0;44;44;29
"f7f88b1b-48d6-bd9f-9e16-34d48d742b85";"769442d5-3649-c7c6-75bb-f69075bb273b";"f718f00b-4a62-3a1e-bf75-77fba2c92137";"2a78ac13-5c95-1f04-3ec7-d6ba11d54544";"9e0cfca7-fb90-e24d-8822-a2b1f45bbe52";"efe7d4be-690b-c2cf-ce8d-e2f34b43276a";0;44;44;28
"9de496af-30b6-cdf5-4ca8-7f2ed3ff3cc9";"0c7e6409-c745-18e8-c69c-c97a4b44097c";"b9afe595-3c2f-503b-e9c9-7e6150a30f71";"ffc80dc8-3f20-e22c-d3be-1dd05313e567";"2544c160-1a4d-74a8-dcab-30935d7de86a";"1d647087-4a7b-4518-845f-82e3a486450a";0;31;31;27
"9de496af-30b6-cdf5-4ca8-7f2ed3ff3cc9";"f8c1092f-ce90-4957-82f5-fc77a2230bba";"b9afe595-3c2f-503b-e9c9-7e6150a30f71";"852ddc15-e093-16f3-b42a-4039a32102ff";"2544c160-1a4d-74a8-dcab-30935d7de86a";"f50c3ac7-09d5-8c9b-239b-b8108428fcec";0;31;31;25
"9de496af-30b6-cdf5-4ca8-7f2ed3ff3cc9";"96805ac0-66d7-e564-548b-a4103905cefb";"b9afe595-3c2f-503b-e9c9-7e6150a30f71";"7de63c0f-55d0-18f2-9457-ac01c43e0a73";"2544c160-1a4d-74a8-dcab-30935d7de86a";"e7969815-ccee-dde4-08a7-843ca2433bf6";0;31;31;16
"7ddb8066-0158-f21c-d2a5-e105cd3750fe";"8e0a0b5c-69f8-b0ec-922c-606fd753425c";"82413465-9851-bb6c-d9da-bc34a7e818c6";"574c771f-71ee-22b3-eb56-a4f5b6bbf224";"d7d01ed8-41bd-bfab-0ada-296a5f2961b7";"810be8ad-e5c5-32c0-d289-824324c3f13d";2;36;36;38
"7ddb8066-0158-f21c-d2a5-e105cd3750fe";"51c0ec89-453f-01d8-397f-70a7f3d5966b";"82413465-9851-bb6c-d9da-bc34a7e818c6";"32cb92ca-5ff2-c10d-5639-80d57f9ef86f";"d7d01ed8-41bd-bfab-0ada-296a5f2961b7";"c3f6f33f-9e2b-1366-0daf-68414c103d89";2;36;36;37
"952a0f90-75e5-822e-8255-6a9d2dbfaa57";"3b568ac2-6386-d81a-20b8-42f5f4ab6cbb";"08115098-830a-56e8-de9e-909806268f3c";"c37484de-f6c9-a9af-d4bd-6cbcca692303";"9cea1606-cffc-e417-b5a6-fece4fc46d87";"fb92147b-20d8-c5af-ba70-42ac6e07fd7d";3;32;35;29
"952a0f90-75e5-822e-8255-6a9d2dbfaa57";"22c1f348-58c2-23b1-863a-fe7cb20af162";"08115098-830a-56e8-de9e-909806268f3c";"2582c181-6780-bf86-8720-6f3559dfd877";"9cea1606-cffc-e417-b5a6-fece4fc46d87";"f5605217-7db1-2791-8c69-91a06962a442";3;32;35;26
"952a0f90-75e5-822e-8255-6a9d2dbfaa57";"9c1ce739-c339-deda-fd9c-6cc8b5917368";"08115098-830a-56e8-de9e-909806268f3c";"4b160c02-f4ab-93c3-1946-137ea6c8bf8a";"9cea1606-cffc-e417-b5a6-fece4fc46d87";"2dea9152-7d32-1b65-7e3f-898b56c7e9ad";3;32;35;26
"952a0f90-75e5-822e-8255-6a9d2dbfaa57";"1c0eee44-b1c0-a7c1-75b0-9a9b8e5c4e95";"08115098-830a-56e8-de9e-909806268f3c";"de91deaa-6f47-c2c7-2f03-ce49eabae5fe";"9cea1606-cffc-e417-b5a6-fece4fc46d87";"7e417f35-f611-08d5-382a-9c8d3e083b85";3;32;35;23
"952a0f90-75e5-822e-8255-6a9d2dbfaa57";"cf9d6a42-9742-8a48-94c6-28fb5e937c8a";"08115098-830a-56e8-de9e-909806268f3c";"9c621b91-f5b3-0268-64ed-94fadab08e62";"9cea1606-cffc-e417-b5a6-fece4fc46d87";"9ced130c-75a2-a89b-2f18-508659d52543";3;32;35;20
